Fecha|Part#|Turno|Piezas|Estandar|Cost|Linea|Celda|Planta|Dado|Time
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|163025
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|163139
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|162514
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|162638
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|162657
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|162831
20260122|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|161715
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|165430
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|165545
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|165741
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|165937
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|170148
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|170330
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|171328
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|170525
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|170724
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|170815
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|170921
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|171034
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|171740
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|171857
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|172022
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|172758
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|173013
20260122|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|173710
20260122|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|172238
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|172409
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|172511
20260122|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|172618
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|210751
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|211014
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|211138
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|211300
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|211436
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|211547
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|211617
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|212506
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|212756
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|213040
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|213309
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|214414
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|211920
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|212038
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|213433
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|213538
20260122|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|213646
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|211733
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|213839
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|213857
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|213912
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|220020
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|220539
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|214922
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|214935
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|214950
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|215033
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|221554
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|221612
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|221625
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|223332
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|224231
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|221650
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|222843
20260122|7174105140|2|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|223014
20260122|7123501430|2|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|224754
20260122|71721610|2|2500.000|2500.000|98.09|E1C11001|E1C|1815|C11-02|234312
20260122|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|235710
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|234639
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|234658
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|234713
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|234738
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|235204
20260122|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|235348
20260123|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|000059
20260123|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|000234
20260123|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|004059
20260123|71721610|2|2500.000|2500.000|98.09|E1C11001|E1C|1815|C11-02|004405
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|002930
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|002944
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|002959
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|003032
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|004931
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|004945
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|005000
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|005012
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|010335
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|010353
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|010406
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|010419
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|005752
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|010023
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|010216
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|011338
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|010841
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|010901
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|010917
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|010944
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|012006
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|012022
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|012333
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|012345
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|014042
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|014056
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|014109
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|014123
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|012659
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|012711
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|012724
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|012736
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|012750
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|013508
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|013522
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|013539
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|013555
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|013608
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|011600
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|011743
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|013203
20260123|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|013338
20260123|71236060|2|1300.000|1300.000|80.66|E1C11001|E1C|1815|C11-02|021447
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|014908
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|015602
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|015722
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|015740
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|015754
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|015806
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|015818
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|020749
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|020803
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|020816
20260123|7174272130|2|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|020833
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|022357
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|022512
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|022843
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|023728
20260123|71236060|2|1300.000|1300.000|80.66|E1C11001|E1C|1815|C11-02|025117
20260123|71236060|2|1300.000|1300.000|80.66|E1C11001|E1C|1815|C11-02|025624
20260123|71236060|2|1300.000|1300.000|80.66|E1C11001|E1C|1815|C11-02|031624
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|030334
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|033628
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|033959
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|034340
20260123|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|031953
20260123|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032154
20260123|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032256
20260123|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032443
20260123|7183241540|2|3750.000|3750.000|103.65|E1C11001|E1C|1815|C11-02|034832
20260123|7183241540|2|3750.000|3750.000|103.65|E1C11001|E1C|1815|C11-02|035146
20260123|7172179830|2|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|043717
20260123|71832414|2|3750.000|3750.000|95.46|E1C11001|E1C|1815|C11-02|044213
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|041851
20260123|7147880330|2|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|042219
20260123|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|043655
20260123|7158617440|2|4000.000|4000.000|87.25|E1C11001|E1C|1815|C11-02|044454
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045715
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045925
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050103
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050336
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050521
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050637
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050800
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050902
20260123|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051022
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|051207
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|051400
20260123|71734535|2|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|051537
20260123|71832414|2|3750.000|3750.000|95.46|E1C11001|E1C|1815|C11-02|045434
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|071703
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|071904
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|072052
20260123|71231460|1|5000.000|5000.000|160.94|E1C11001|E1C|1815|C11-02|080640
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|081234
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|081405
20260123|7158708050|1|6000.000|6000.000|131.38|E1C11001|E1C|1815|C11-02|075358
20260123|7158708050|1|6000.000|6000.000|131.38|E1C11001|E1C|1815|C11-02|075542
20260123|7158708050|1|6000.000|6000.000|131.38|E1C11001|E1C|1815|C11-02|080423
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|080807
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|080821
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|080834
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|081121
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|082410
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|082513
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|082558
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|083146
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|083306
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|084452
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|082221
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|083429
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|084743
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|084856
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|085211
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|090210
20260123|71741436|1|240.000|240.000|20.88|E1C11001|E1C|1815|C11-02|090902
20260123|71474069|1|3000.000|3000.000|122.08|E1C11001|E1C|1815|C11-02|085042
20260123|71474069|1|3000.000|3000.000|122.08|E1C11001|E1C|1815|C11-02|090046
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|084547
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|084644
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|085432
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|085445
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|085835
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|090321
20260123|7172179830|1|150.000|150.000|11.00|E1C11001|E1C|1815|C11-02|090402
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|085329
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|092652
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|092749
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|093421
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|093513
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094011
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094021
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094029
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094345
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094354
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|094411
20260123|7174155530|1|1600.000|1600.000|57.48|E1C11001|E1C|1815|C11-02|093614
20260123|7174155530|1|1600.000|1600.000|57.48|E1C11001|E1C|1815|C11-02|093724
20260123|7174155530|1|1600.000|1600.000|57.48|E1C11001|E1C|1815|C11-02|093834
20260123|7174155530|1|1600.000|1600.000|57.48|E1C11001|E1C|1815|C11-02|094431
20260123|7174155530|1|1600.000|1600.000|57.48|E1C11001|E1C|1815|C11-02|094447
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|092431
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|092539
20260123|71231480|1|2000.000|2000.000|86.51|E1C11001|E1C|1815|C11-02|100737
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|094714
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|094820
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|095230
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|100534
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|100624
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|095007
20260123|7174120130|1|360.000|360.000|41.47|E1C11001|E1C|1815|C11-02|095019
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|102228
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|102340
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|102425
20260123|71231480|1|2000.000|2000.000|86.51|E1C11001|E1C|1815|C11-02|105317
20260123|71231480|1|2000.000|2000.000|86.51|E1C11001|E1C|1815|C11-02|110204
20260123|7147873540|1|3600.000|3600.000|110.94|E1C11001|E1C|1815|C11-02|110014
20260123|7157642080|1|3000.000|3000.000|86.04|E1C11001|E1C|1815|C11-02|105436
20260123|7157642080|1|3000.000|3000.000|86.04|E1C11001|E1C|1815|C11-02|105607
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|104946
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|105033
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|105143
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|110341
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|110440
20260123|71231480|1|2000.000|2000.000|86.51|E1C11001|E1C|1815|C11-02|113015
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|111751
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|111850
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|112708
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|112815
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|112907
20260123|7173453240|1|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|114000
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|114109
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|114155
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|114239
20260123|71832415|1|3750.000|3750.000|94.10|E1C11001|E1C|1815|C11-02|114336
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|121028
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|121126
20260123|71734535|1|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|121234
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|115358
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|115438
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|115523
20260123|7173453440|1|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|115951
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|121825
20260123|71734535|1|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|121731
20260123|71734535|1|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|121933
20260123|7183772540|1|2000.000|2000.000|79.19|E1C11001|E1C|1815|C11-02|120057
20260123|7183772540|1|2000.000|2000.000|79.19|E1C11001|E1C|1815|C11-02|120902
20260123|7183772540|1|2000.000|2000.000|79.19|E1C11001|E1C|1815|C11-02|121336
20260123|7183772540|1|2000.000|2000.000|79.19|E1C11001|E1C|1815|C11-02|121629
20260123|71232880|1|1300.000|1300.000|130.27|E1C11001|E1C|1815|C11-02|130602
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|133829
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|133925
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|134017
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|134336
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|134411
20260123|71734535|1|4000.000|4000.000|49.68|E1C11001|E1C|1815|C11-02|133737
20260123|70471664|1|1200.000|1200.000|26.42|E1C11001|E1C|1815|C11-02|134115
20260123|70471664|1|1200.000|1200.000|26.42|E1C11001|E1C|1815|C11-02|134134
20260123|70471664|1|1200.000|1200.000|26.42|E1C11001|E1C|1815|C11-02|134236
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|140419
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|140521
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|140627
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|141331
20260123|71734533|1|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|141426
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|140900
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|141009
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|141059
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|141125
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|141218
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|141543
20260123|7183241540|1|3750.000|3750.000|103.65|E1C11001|E1C|1815|C11-02|140739
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|142742
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|142756
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|142811
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|144119
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|144137
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|144243
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|144340
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|145339
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|151047
20260123|7147880330|1|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|145052
20260123|7174272130|1|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|151416
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|145435
20260123|7174272130|1|150.000|150.000|24.97|E1C11001|E1C|1815|C11-02|151431
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|145504
20260123|7174105140|1|160.000|160.000|33.13|E1C11001|E1C|1815|C11-02|145517
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|145206
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|151213
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|151318
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|151603
20260123|7123501430|1|2000.000|2000.000|40.45|E1C11001|E1C|1815|C11-02|152911
20260123|7147880330|1|2000.000|2000.000|74.87|E1C11001|E1C|1815|C11-02|154547
20260123|7183241430|1|3750.000|3750.000|100.86|E1C11001|E1C|1815|C11-02|151734
