Part Number|Die No.|Sequence No.|Inventory Location|Stock Date|Cost/Fact|Cost Purchase|Box Unit
000000000071579477||41B19674J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19675J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19676J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19677J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19678J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19679J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19680J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19681J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19682J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19683J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19684J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19685J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19686J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19687J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19688J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19689J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19690J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19691J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19692J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19693J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19694J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19695J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19696J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19697J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19698J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19699J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19701J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19702J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19703J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19704J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19705J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19706J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19707J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19708J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19709J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19710J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19711J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19712J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19713J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19714J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19715J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19716J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19717J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19719J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19720J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19721J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19722J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19723J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19724J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19725J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19726J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19727J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19728J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19729J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19730J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19731J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19732J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19733J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19734J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19735J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19736J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19737J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19738J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19739J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19740J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19741J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19742J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19743J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19744J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19745J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19746J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19747J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19748J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19749J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19750J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19751J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19752J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19753J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19754J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19755J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19756J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19757J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19758J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19759J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19760J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19761J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19762J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19763J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19764J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19765J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19766J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19767J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19768J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19769J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19770J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19771J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19772J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19773J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19775J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19776J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19777J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19778J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19779J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19780J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19781J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19782J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19783J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19784J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19785J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19786J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19787J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19788J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19789J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19790J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19791J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19792J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19793J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19794J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19795J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19796J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19797J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19798J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19799J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19800J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19801J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19802J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19803J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19804J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19805J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19806J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19807J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19808J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19809J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19810J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19811J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19812J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19813J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19814J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19815J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19816J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19817J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19818J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19819J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19820J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19821J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19822J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19823J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19824J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19825J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19826J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19827J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19828J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19829J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19830J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19831J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19832J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19833J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19834J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19835J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19836J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19837J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19838J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19839J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19840J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19841J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19842J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19843J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19844J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19845J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19846J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19847J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19848J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19849J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19850J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19851J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19852J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19853J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19854J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19855J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19856J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19857J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19858J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19859J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19860J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19861J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19862J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19863J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19864J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19865J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19866J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19867J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19868J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19869J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19870J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19871J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19872J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19873J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19874J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19875J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19876J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19877J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19878J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19879J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19880J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19881J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19882J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19883J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19884J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19885J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19886J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19887J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19888J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19889J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19890J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19891J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19892J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19893J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19894J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19895J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19896J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19897J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19898J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19899J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19900J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19901J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19902J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19903J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19904J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19905J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19906J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19907J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19908J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19911J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19912J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19913J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19915J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19916J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19917J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19918J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19919J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19920J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19921J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19922J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19923J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19924J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19925J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19926J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19927J|D02-02A02|20240219|0.00894|1000.000|1000.000
000000000071579477||41B19928J|D02-02A02|20240219|0.00894|1000.000|1000.000
