Inventory|Location|Box Unit|Part No.|Date|Dept
3YC|URGE01|104.000|000000007188729530|20260118|E
3YC|URGE01|104.000|000000007188729530|20260118|E
3YC|URGE01|104.000|000000007188729530|20260119|E
3YC|URGE01|104.000|000000007188729530|20260119|E
3YC|URGE01|104.000|000000007188729530|20260119|E
3YC|URGE01|104.000|000000007188729530|20260120|E
3YC|URGE01|104.000|000000007188729530|20260120|E
3YC|URGE01|104.000|000000007188729530|20260120|E
3YC|URGE01|104.000|000000007188729530|20260120|E
3YC|URGE01|104.000|000000007188729530|20260120|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
3YC|URGE01|104.000|000000007188729530|20260121|E
CA1|CA116|1680.000|000000007189366640|20260203|E
3YC|URGE01|104.000|000000007188729530|20260122|E
3YC|URGE01|104.000|000000007188729530|20260122|E
3YC|URGE01|104.000|000000007188729530|20260122|E
3YC|URGE01|104.000|000000007188729530|20260122|E
3YC|URGE01|104.000|000000007188729530|20260122|E
CA1|CA116|1680.000|000000007189366640|20260203|E
901|0007498966|1386.000|000000007289778240|20260204|E
901|0007538989|150.000|000000007289820130|20260204|E
901|0007478758|400.000|S7189832230P|20260204|E
901|0007478758|400.000|S7189832230P|20260204|E
901|0007478758|400.000|S7189832230P|20260204|E
901|0007478758|400.000|S7189832230P|20260204|E
901|0007478758|400.000|S7189832230P|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
3YC|E07-01A02|400.000|000000007189687540|20260127|E
3YC|E07-01A02|400.000|000000007189687540|20260131|E
3YC|E07-01A02|400.000|000000007189687540|20260131|E
3YC|E07-01A02|400.000|000000007189687540|20260131|E
901|0007538989|150.000|000000007289820130|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
2FG|C06-01B16|3536.000|000000000071586582|20260204|E
2FG|C06-01B16|3536.000|000000000071586582|20260204|E
2FG|C06-01B16|3536.000|000000000071586582|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
CA1|CA126|3000.000|000000007158455650|20260204|E
901|0007535911|1600.000|000000000071721315|20260204|E
3YC|E07-01C12|860.000|000000007183822030|20260126|E
3YC|E07-01C12|860.000|000000007183822030|20260127|E
3YC|E07-01C12|860.000|000000007183822030|20260127|E
CA1|CA126|3000.000|000000007158455650|20260204|E
3NO|1072|800.000|000000007282645440|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|800.000|000000007282645440|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3UR|UR1072|560.000|000000007297800530|20260204|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|8400.000|000000000070479606|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|400.000|000000007282374040|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|5116|480.000|000000007282321430|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3UR|UR1350|150.000|000000007288729530|20260204|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|150.000|000000007297871630|20260129|E
3NO|1072|150.000|000000007297871630|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|588.000|000000007283904360|20260129|E
3NO|1072|150.000|000000007297707130|20260130|E
3NO|1072|150.000|000000007297707130|20260130|E
3UR|UR1350|150.000|000000007288729530|20260204|E
3NO|1072|648.000|000000007289552040|20260130|E
3NO|5173|1040.000|000000007289745940|20260130|E
3NO|1072|693.000|000000007287357710|20260130|E
3NO|1072|693.000|000000007287357710|20260130|E
3NO|1072|693.000|000000007287357710|20260130|E
3NO|1072|1716.000|000000007283645440|20260130|E
3NO|1072|384.000|000000007283321430|20260130|E
3NO|1072|384.000|000000007283321430|20260130|E
3NO|1350|858.000|000000007283644740|20260130|E
3NO|1072|384.000|000000007283321430|20260130|E
3NO|1072|384.000|000000007283321430|20260130|E
3UR|UR1254|150.000|000000007288729530|20260204|E
3NO|1072|384.000|000000007283321430|20260130|E
3NO|5173|336.000|000000007225960960|20260130|E
3NO|5116|480.000|000000007282321430|20260130|E
3NO|5116|480.000|000000007282321430|20260130|E
3NO|1072|400.000|000000007282374040|20260130|E
3NO|1072|400.000|000000007282374040|20260130|E
3NO|1072|400.000|000000007282374040|20260130|E
3NO|1072|400.000|000000007282374040|20260130|E
3NO|1072|384.000|000000007283321430|20260130|E
3NO|1072|693.000|000000007287357710|20260130|E
3NO|1072|693.000|000000007287357710|20260130|E
3NO|1072|880.000|000000007288740830|20260204|E
3NO|1072|560.000|000000007298797930|20260204|E
3NO|1072|150.000|000000007297483830|20260204|E
3NO|1072|280.000|000000007297138430|20260204|E
3NO|1072|280.000|000000007297138430|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|5173|150.000|000000007297009430|20260204|E
3NO|5173|150.000|000000007297009430|20260204|E
3NO|5173|150.000|000000007297009430|20260204|E
3NO|5173|150.000|000000007297009430|20260204|E
3NO|5173|150.000|000000007297009430|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1855|512.000|000000000071735418|20260204|E
3NO|1855|512.000|000000000071735418|20260204|E
3NO|1855|512.000|000000000071735418|20260204|E
3NO|1855|512.000|000000000071735418|20260204|E
3NO|1855|512.000|000000000071735418|20260204|E
3NO|5173|160.000|000000000071741047|20260204|E
3NO|5173|160.000|000000000071741047|20260204|E
3NO|1072|160.000|000000000071741047|20260204|E
3NO|1072|160.000|000000000071741047|20260204|E
3NO|1072|160.000|000000000071741047|20260204|E
3NO|1072|160.000|000000000071741047|20260204|E
3NO|1072|160.000|000000000071741047|20260204|E
3NO|1254|16.000|000000000071742054|20260204|E
3NO|1072|280.000|000000007297138430|20260204|E
3NO|1072|150.000|000000007297483830|20260204|E
3NO|1072|150.000|000000007297483830|20260204|E
3NO|1072|150.000|000000007297483830|20260204|E
3NO|1072|250.000|000000007297307130|20260204|E
3NO|1072|150.000|000000007298007130|20260204|E
3NO|1752|1200.000|000000007298405130|20260204|E
3NO|1752|1200.000|000000007298405130|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|450.000|000000007298432930|20260204|E
3NO|1072|250.000|000000007297307130|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3NO|1254|150.000|000000007297270710|20260204|E
3NO|1254|150.000|000000007297270710|20260204|E
3NO|1254|150.000|000000007297270710|20260204|E
3NO|1254|150.000|000000007297270710|20260204|E
3NO|1254|150.000|000000007297270710|20260204|E
3NO|1254|120.000|000000007298482630|20260204|E
3M0|NO-DEMANDA|150.000|000000007298578540|20241122|E
3M0|NO-DEMANDA|150.000|000000007297168730|20250728|E
3M0|NO-DEMANDA|150.000|000000007297289530|20251111|E
3M0|NO-DEMANDA|800.000|000000007282645830|20251129|E
3M0|NO-DEMANDA|150.000|000000007297010830|20251203|E
3M0|NO-DEMANDA|150.000|000000007298867030|20251206|E
3M0|NO-DEMANDA|800.000|000000007282645830|20251211|E
3M0|NO-DEMANDA|588.000|000000007283907630|20260128|E
3M0|NO-DEMANDA|3000.000|000000000071474069|20260128|E
3M0|NO-DEMANDA|4500.000|000000007123142430|20260129|E
3M0|NO-DEMANDA|800.000|000000007282645440|20260129|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
901|0007539205|250.000|000000007297433130|20260204|E
901|0007499114|299.000|000000007298306070|20260204|E
901|WE-ZONE|192.000|000000000072773005|20260204|E
999|LOST&FOUND|222.000|000000000071721024|20260127|E
999|LOST&FOUND|222.000|000000000071721024|20260127|E
901|0007498802|160.000|000000007287888690|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|0007539404|96.000|000000007298100130|20260204|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260126|E
3YC|E07-01C03|400.000|000000007182645840|20260127|E
3YC|E07-01C03|400.000|000000007182645840|20260127|E
3YC|E07-01C03|400.000|000000007182645840|20260127|E
3YC|E07-01C03|400.000|000000007182645840|20260128|E
3YC|E07-01C03|400.000|000000007182645840|20260128|E
3YC|E07-01C03|400.000|000000007182645840|20260128|E
3YC|E07-01C03|400.000|000000007182645840|20260128|E
3YC|E07-01C03|400.000|000000007182645840|20260128|E
901|0007496434|16.000|000000000071742054|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
901|0007499044|150.000|000000007297483830|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
901|0007499158|120.000|000000007298482630|20260204|E
901|0007496434|16.000|000000000071742054|20260204|E
901|0007538981|1080.000|000000007289460230|20260204|E
901|WE-ZONE|144.000|000000000072851328|20260204|E
999|LOST&FOUND|4304.000|000000007172137550|20260201|E
901|0007499044|150.000|000000007297483830|20260204|E
999|LOST&FOUND|4304.000|000000007172137550|20260202|E
999|LOST&FOUND|4304.000|000000007172137550|20260202|E
901|0007499158|120.000|000000007298482630|20260204|E
901|WE-ZONE|450.000|000000007298432930|20260204|E
901|0007499158|120.000|000000007298482630|20260204|E
901|0007499006|250.000|000000007297307130|20260204|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260127|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260201|E
3YC|E07-01C08|222.000|000000000071721024|20260202|E
901|WE-ZONE|450.000|000000007298432930|20260204|E
901|WE-ZONE|1000.000|000000007289656830|20260204|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
3YC|E07-01B08|252.000|000000000071732340|20260125|E
901|0007473197|3504.000|000000007158598950|20260204|E
901|0007473197|3504.000|000000007158598950|20260204|E
901|WE-ZONE|192.000|000000000072773005|20260204|E
901|0007473197|3504.000|000000007158598950|20260204|E
3YC|E15-01C12|408.000|000000007189552040|20260204|E
3YC|E15-01C12|408.000|000000007189552040|20260204|E
999|LOST&FOUND|1032.000|000000007183344130|20260128|E
999|LOST&FOUND|100.000|000000007198494430|20260125|E
999|LOST&FOUND|100.000|000000007198494430|20260126|E
999|LOST&FOUND|400.000|000000000071871919|20260127|E
999|LOST&FOUND|400.000|000000000071871919|20260130|E
999|LOST&FOUND|104.000|000000007188729530|20260124|E
999|LOST&FOUND|104.000|000000007188729530|20260124|E
999|LOST&FOUND|104.000|000000007188729530|20260124|E
999|LOST&FOUND|100.000|000000007197101330|20260127|E
999|LOST&FOUND|104.000|000000007188729530|20260124|E
999|LOST&FOUND|152.000|S7172155460P|20260127|E
999|LOST&FOUND|800.000|000000000071721476|20260130|E
999|LOST&FOUND|600.000|000000007189873230|20260129|E
999|LOST&FOUND|270.000|000000007183243230|20251229|E
999|LOST&FOUND|1176.000|000000007183907030|20260127|E
999|LOST&FOUND|1176.000|000000007183907030|20260127|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|40.000|000000007198364230|20260131|E
999|LOST&FOUND|368.000|000000007197798330|20260121|E
999|LOST&FOUND|120.000|000000007189820130|20260120|E
999|LOST&FOUND|1200.000|000000007183401660|20260125|E
999|LOST&FOUND|100.000|000000007198494430|20260126|E
999|LOST&FOUND|288.000|000000000071733622|20260201|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|500.000|000000007183607730|20260131|E
999|LOST&FOUND|750.000|000000007182769640|20260131|E
999|LOST&FOUND|750.000|000000007182769640|20260131|E
999|LOST&FOUND|750.000|000000007182769640|20260131|E
999|LOST&FOUND|160.000|000000000071735552|20260131|E
999|LOST&FOUND|160.000|000000000071735552|20260131|E
999|LOST&FOUND|864.000|000000007183645470|20260131|E
999|LOST&FOUND|864.000|000000007183645470|20260201|E
999|LOST&FOUND|400.000|000000007122746440|20260201|E
999|LOST&FOUND|192.000|000000007183419030|20260202|E
999|LOST&FOUND|192.000|000000007183419030|20260202|E
999|LOST&FOUND|192.000|000000007183419030|20260202|E
999|LOST&FOUND|192.000|000000007183419030|20260202|E
999|LOST&FOUND|1176.000|000000007183907030|20260128|E
999|LOST&FOUND|152.000|000000007197483830|20260131|E
999|LOST&FOUND|1176.000|000000007183906290|20260115|E
999|LOST&FOUND|504.000|S7187326030P|20260131|E
999|LOST&FOUND|152.000|000000007189729330|20260130|E
999|LOST&FOUND|5184.000|000000000071720186|20260119|E
999|LOST&FOUND|252.000|000000000071732340|20260202|E
999|LOST&FOUND|1032.000|000000007183344140|20260202|E
999|LOST&FOUND|480.000|000000007183656940|20260202|E
999|LOST&FOUND|1176.000|000000007183903760|20260129|E
999|LOST&FOUND|152.000|S7172155490P|20260106|E
999|LOST&FOUND|300.000|000000007182645940|20260129|E
999|LOST&FOUND|3440.000|000000000071585981|20260131|E
999|LOST&FOUND|3440.000|000000000071585981|20260131|E
999|LOST&FOUND|1000.000|000000007158741230|20260123|E
999|LOST&FOUND|1176.000|000000007183903760|20260128|E
999|LOST&FOUND|1000.000|000000000071721707|20260116|E
999|LOST&FOUND|244.000|000000007183557710|20260120|E
999|LOST&FOUND|4200.000|000000007172095550|20260116|E
999|LOST&FOUND|704.000|000000007182646640|20260202|E
999|LOST&FOUND|704.000|000000007182646640|20260202|E
999|LOST&FOUND|704.000|000000007182646640|20260202|E
999|LOST&FOUND|800.000|000000007182344360|20260127|E
999|LOST&FOUND|4200.000|000000007172099750|20260128|E
999|LOST&FOUND|1032.000|000000007183344140|20260130|E
999|LOST&FOUND|800.000|000000000071721476|20260130|E
999|LOST&FOUND|800.000|000000000071721476|20260130|E
999|LOST&FOUND|800.000|000000000071721476|20260130|E
999|LOST&FOUND|222.000|000000000071721024|20260201|E
999|LOST&FOUND|120.000|000000007189820130|20260109|E
999|LOST&FOUND|408.000|000000007189551930|20260121|E
999|LOST&FOUND|120.000|000000007198100130|20260120|E
999|LOST&FOUND|480.000|000000007183656940|20260202|E
999|LOST&FOUND|390.000|000000007173465130|20260106|E
999|LOST&FOUND|390.000|000000007173694330|20260202|E
999|LOST&FOUND|450.000|000000000071732935|20260202|E
999|LOST&FOUND|450.000|000000000071732935|20260202|E
999|LOST&FOUND|450.000|000000000071732935|20260202|E
999|LOST&FOUND|1400.000|000000000071721481|20260202|E
3YC|E28-01B11|120.000|000000007185106151|20260119|E
3YC|E28-01B11|120.000|000000007185106151|20260130|E
3YC|E28-01B11|120.000|000000007185106151|20260130|E
3YC|G01-01A01|120.000|000000007198482730|20251119|E
3YC|H01-01A03|120.000|000000007186976240|20260127|E
