Part Number|Description|Dep|PLN|Plant Mat Stat|Line|Unit/Bag|Unit/Box|UOM|Box Wgt Std|Stor.Conditions
7173546330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173546230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173546130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173546030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173545930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173545830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2965.950|01
7173469330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173469230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173469130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173469030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173468330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|195.000|EA|2969.850|01
7173436130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173436030|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435930|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435830|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435730|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435630|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435530|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435430|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435330|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435230|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7173435130|Mat Seal Cover Black|E|Z2|40|T2G03001|1000.000|390.000|EA|3545.100|01
7158648240|40P MATTE SEAL COVER POLARIZATION C, 40P|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158644840|BULK HEAD CONNECTOR 40P MATTE SEAL COVER|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158644740|BULK HEAD CONNECTOR 40P MATTE SEAL COVER|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158644640|BULK HEAD CONNECTOR 40P MATTE SEAL COVER|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158644540|BULK HEAD CONNECTOR 40P MATTE SEAL COVER|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158604930|40P MATTE SEAL COVER POLARIZATION A W:49|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158603930|40P MATTE SEAL COVER POLARIZATION A|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158603530|40P MATTE COVER POLARIZATION A|E|Z2|20||1000.000|1200.000|EA|9720.000|
7158601630|28P 6.3*4 0.64*24 SEALED F MATTE SEAL CO|E|Z2|20||1000.000|576.000|EA|3306.240|
7158573050|Box Housing 26p Red|E|Z2|40|F0604050|1000.000|1200.000|EA|3132.000|01
7158562330|BULK HEAD CONNECTOR 40P MATTE SEAL COVER|E|Z2|20||1000.000|1200.000|EA|9720.000|
71587081|2.8/6.3 HYBRID 26P FRONT SPACER, HPA-LG2|E|Z2|20||1000.000|500.000|EA|5225.000|
71586945|YESC KAIZEN 0.64 UNSEALED 10P MALE FRONT|E|Z2|40|F0101501|1000.000|1000.000|EA|560.000|01
71586841|8P 1.5 YESC SEALED FEMALE FRONT HOLDER W|E|Z2|40|F0604050|1000.000|700.000|EA|1428.000|01
71586577|1.5 USCAR 4P FEMALE FRONT HOLDER|E|Z2|40|F0101015|1000.000|2592.000|EA|2255.040|01
71586524|13P UNSEALED FEMALE FRONT HOLDER|E|Z2|40|G0105016|1000.000|1264.000|EA|985.920|01
71586520|21P 17P 2.8 4P 6.3 LIF UNSEALED F FRONT|E|Z2|40|F0204003|1000.000|600.000|EA|1440.000|01
71586274|2.3-2 18P CONNECTOR SPACER MALE, 2.3-2 1|E|Z2|40|F0305022|1000.000|2000.000|EA|2080.000|01
71586015|28P 6.3*4 0.64*24 ABS SEALED F CONN FRON|E|Z2|20||1000.000|672.000|EA|3245.760|
71585983|1.5SYSTEM CONNECTOR 10P F FRONT HOLDER,|E|Z2|40|F0101029|1000.000|520.000|EA|384.800|01
71585970|1.5SYSTEM CONNECTOR 2P F FRONT HOLDER, N|E|Z2|40|F0101028|1000.000|2160.000|EA|432.000|01
71585772|1.5 SYSTEM AXIAL-ADJUSTABLE 12P (F) HOLD|E|Z2|20||1000.000|136.000|EA|2069.920|
7187277930|YESC 1.5 SEALED 6P FEMALE HOUSING|E|Z2|40|F0311049|1000.000|280.000|EA|3864.000|01
7198364230|123P 69X1.5 + 42X2.8 + 10X6.3 + 2X9.5 UN|E|Z2|40|G0321003|1000.000|40.000|EA|5808.800|01
7183324340|2.8 SYSTEM CONNECTOR 8P FEMALE HOUSING,|E|Z2|40|F0511020|1000.000|632.000|EA|4638.880|01
71986332|6.3MM YESC KAIZEN UNSEALED FEMALE HOUSIN|E|Z2|40|F0605006|1000.000|784.000|EA|1270.080|01
7172187950|6.3MM YESC KAIZEN UNSEALED FEMALE ISL|E|Z2|40|F0101025|1000.000|784.000|EA|133.280|01
7172188150|14.5MM HC UNSEALED FEMALE ISL|E|Z2|40|F0101025|1000.000|1188.000|EA|1627.560|01
7189366640|KAIZEN 2.8 SYSTEM CONNECTOR 3P (F) HOUSI|E|Z2|40|F0605004|1000.000|1680.000|EA|6434.400|01
7186976240|43P 34X1.5+6X2.8+3X6.3 UNSEALED LIF YESC|E|Z2|40|G0321003|1000.000|120.000|EA|4159.200|01
7158621250|2.8 SYSTEM CONNECTOR 8P FEMALE FRONT HOL|E|Z2|40|F0204028|1000.000|2800.000|EA|2632.000|01
71584203|2.8 SYSTEM SEALED CONNECTOR 6P FEMALE FR|E|Z2|40|G0201015|1000.000|1680.000|EA|1780.800|01
71986330|14.5MM HC UNSEALED FEMALE HOUSING|E|Z2|40|F0605006|1000.000|594.000|EA|8613.000|01
7198463390|48P CCC UEC FEMALE CONNECTOR HOUSING|E|Z2|40|G0322001|1000.000|96.000|EA|5472.000|01
71721493|Front Spacer Holder|E|Z2|40|F0101020|1000.000|512.000|EA|153.600|01
7158741130|0.64 SYSTEM SEALED CONNECTOR 2P M MAT SE|E|Z2|40|F0605006|1000.000|5000.000|EA|2700.000|01
7173362030|Mat Seal Cover Black|E|Z2|40|G0305028|1000.000|300.000|EA|2910.000|01
7198882630|5P 1.2 SEALED FEMALE HOUSING C KEYWAY|E|Z2|40|G0311035|1000.000|1080.000|EA|5799.600|01
71733622|Lever|E|Z2|40|F0411038|1000.000|288.000|EA|1929.600|01
S7185113151E|2P 8MM SP SEALED FEMALE HEADER HOUSING V|E|Z2|40|F0605006|1000.000|60.000|EA|2460.000|01
71721481|Front Spacer Holder|E|Z2|40|F0411014|1000.000|1400.000|EA|2520.000|01
7188902340|30P 24P 1 2 + 4P 2 8 + 2P 6 3 UNSEALED M|E|Z2|40|F0411011|1000.000|172.000|EA|3935.360|01
7172106550|CPA|E|Z2|40|G0205011|1000.000|2160.000|EA|864.000|01
7189460030|5P 1.2MM SEALED FEMALE HOUSING MEDIUM SH|E|Z2|40|G0311035|1000.000|1080.000|EA|5896.800|01
71585370|090-2 3P CONNECTOR SPACER FEMALE, PBT NA|E|Z2|40|F0101028|1000.000|6000.000|EA|600.000|01
71721783|Front Spacer Holder|E|Z2|40|G0201015|1000.000|900.000|EA|1143.000|01
7158621350|2.8 SYSTEM CONNECTOR 8P MALE FRONT HOLDE|E|Z2|40|F0411005|1000.000|1800.000|EA|1845.000|01
7172021650|Front Spacer Holder|E|Z2|40|F0101025|1000.000|3600.000|EA|720.000|01
7182120050|090-2 20P CONNECTOR HOUSING MALE, PBT O|E|Z2|40|F0604049|1000.000|200.000|EA|2948.000|01
7182120090|090-2 20P CONNECTOR HOUSING MALE, PBT L|E|Z2|40|F0604049|1000.000|200.000|EA|2948.000|01
7182645690|1.5SYSTEM CONNECTOR 16P M HOUSING, L|E|Z2|40|F0512004|1000.000|300.000|EA|3837.000|01
7189915440|10P 2 8MM UNSEALED FEMALE HOUSING|E|Z2|40|F0411029|1000.000|550.000|EA|4746.500|01
7182769640|0.64 SYSTEM CONNECTOR 12P MALE SUB-ASSEM|E|Z2|40|F0204019|1000.000|750.000|EA|4837.500|01
7182902230|KAIZEN 0.64 UNSEALED CONNECTOR 8P M ASSY|E|Z2|40|G0311017|1000.000|504.000|EA|3124.800|01
7183248430|1.5 SYSTEM SEALED CONNECTOR 3P F PBT HOU|E|Z2|40|F0204040|1000.000|520.000|EA|4477.200|01
7297958130|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297870530|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297870230|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297870130|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297869930|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297869530|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9045.000|
7297845630|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9435.000|
7297845530|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9435.000|
7297845030|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9435.000|
7297844930|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9435.000|
7297844830|Connector 52p APEX+Generation Y+YESC III|E|Z1|35|E3C07003|150.000|150.000|EA|9435.000|
7298474240|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|148.500|
7298474040|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473940|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473840|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473740|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473640|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473540|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473440|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473340|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473240|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7298473140|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C12014|150.000|150.000|EA|8901.000|
7297166630|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297166530|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9435.000|
7297166430|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297166230|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297166130|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297166030|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297165930|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297165830|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297165730|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297165630|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7297165530|Connector 52p APEX+Generation Y+YESC III|E|Z1|40|E3C07003|150.000|150.000|EA|9045.000|
7289763190|Connector 14p 060+110 Blue|E|Z1|40|E3C05001|702.000|702.000|EA|8662.680|
7289763040|Connector 14p YESC+YESC Kaizens Light Gr|E|Z1|40|E3C12012|702.000|702.000|EA|8213.400|
7289763030|Connector 14p 060+110 Black|E|Z1|40|E3C12012|702.000|702.000|EA|8213.400|
7289740230|Connector 6p MCON Black|E|Z1|40|E3C04001|2574.000|2574.000|EA|7207.200|
7289722440|Connector 4p 110 Light Gray|E|Z1|40|E3C01001|1716.000|1716.000|EA|9643.920|
7289719330|Connector 18p 025+110 Black|E|Z1|40|E3C03001|810.000|810.000|EA|8845.200|
7289713930|Connector 6p Generation Y+YESC Black|E|Z1|40|E2C13006|1000.000|1440.000|EA|7056.000|
7289694440|Connector 12p YCO Light Gray|E|Z1|40|E3C07001|1430.000|1430.000|EA|7064.200|
7289694330|CONECTOR|E|Z1|40|E3C07001|1430.000|1430.000|EA|7064.200|
7289687540|9P 2.8 YESC KAIZEN UNSEALED FEMALE SUB-A|E|Z1|40|E3C05001|693.000|756.000|EA|5972.400|
7289547560|Connector 24p 025+060+110 Green|E|Z1|40|E2C14001|800.000|800.000|EA|10560.000|
7286228810|Connector 20p 060+110+YESC Dark Gray|E|Z1|60|E3C01002|1000.000|150.000|EA|6000.000|
7286076730|Connector 30p GT 150+YESC Kaizens Black|E|Z1|60|E3C01002|1000.000|300.000|EA|5610.000|
7286035530|Connector 14p 060+110 Black|E|Z1|40|E3C01002|1000.000|300.000|EA|6540.000|
7283974930|Connector 6p GT+YESC Kaizens Black|E|Z1|40|E3C04001|1260.000|1260.000|EA|10458.000|
7283945130|Connector 20p YESC Black|E|Z1|60|E3C05001|96.000|96.000|EA|6432.000|
7283915240|Connector 34p 060+110+250 Light Gray|E|Z1|40|E3C03001|96.000|96.000|EA|7017.600|
7283915130|Connector 34p YESC Black|E|Z1|40|E3C03001|96.000|96.000|EA|7017.600|
7283908830|Connector 10p 025 Black|E|Z1|40|E3C01001|630.000|630.000|EA|2394.000|
7283906540|Connector 14p YESC Kaizens Light Gray|E|Z1|40|E2C15003|588.000|588.000|EA|2998.800|
7283887240|Connector 8p YESC Light Gray|E|Z1|60|E3C05001|1000.000|2000.000|EA|5780.000|
7283839840|CONECTOR|E|Z1|40|E3C04001|2080.000|2080.000|EA|12688.000|
72275430|Fuse 20 A Blue|E|Z2|90||1000.000|0.000|EA|0.000|
72231324|Connector 2p 090 Natural|E|Z1|40|E3C05001|1000.000|2500.000|EA|36500.000|
71851037|Connector 1p 375 Natural|E|Z1|40|E1C11001|250.000|250.000|EA|2037.500|
71850487|8MM SP MALE TERMINAL TIP|E|Z1|40|E1C11001|1000.000|5000.000|EA|1400.000|
71838927|Connector 2p Positive Lock Natural|E|Z1|40|E1C11001|1500.000|1500.000|EA|2850.000|
71836322|Connector 6p 090 II Natural|E|Z1|40|E1C11001|1000.000|3750.000|EA|11025.000|
71836321|Connector 5p 090 II Natural|E|Z1|40|E1C11001|2000.000|2000.000|EA|5860.000|
71836320|Connector 2p 090 II Natural|E|Z1|40|E1C11001|1300.000|4000.000|EA|6800.000|
71832510|Connector 8p HLC Natural|E|Z1|40|E1C11001|1000.000|2000.000|EA|7200.000|
71832418|Connector 3p 090 II Natural|E|Z1|40|E1C11001|1000.000|1600.000|EA|3200.000|
71832415|Connector 2p 090 II Natural|E|Z1|40|E1C11001|4000.000|3750.000|EA|6000.000|
S0071295082|Connector 8p LC Natural|E|Z2|40|F0511025|1000.000|1250.000|EA|4412.500|WE
S0071293081|Connector 8p 110 Light Gray|E|Z2|40|G0211001|1000.000|500.000|EA|2715.000|WE
S0071293025|Connector 2p 040 Light Gray|E|Z2|40|G0404016|1000.000|1000.000|EA|1850.000|WE
S0071283068|Connector 6p 110 Brown|E|Z2|40|G0211001|1000.000|450.000|EA|2808.000|WE
S0071283024|Connector 2p 110 Light Gray|E|Z2|40|G0104023|1000.000|1000.000|EA|3050.000|WE
S0071281030|Connector 3p 060 Natural|E|Z2|40|G0201015|1000.000|500.000|EA|425.000|WE
S0071239235|Connector 3p 090 Natural|E|Z2|40|F0101028|1000.000|2500.000|EA|3775.000|WE
S0071239113|Connector 1p unknown Dark Gray|E|Z2|40|G0211001|36.000|3000.000|EA|3390.000|WE
S0071238345|Connector 4p SDL Natural|E|Z2|40|F0204040|1000.000|1750.000|EA|3342.500|WE
S0071238146|Connector 4p Other White|E|Z2|40|G0211001|1000.000|350.000|EA|2716.000|WE
S0071238022|Connector 2p unknown Light Gray|E|Z2|40|G0104023|1000.000|2800.000|EA|6188.000|WE
7287109910|Connector 10p YESC Dark Gray|E|Z1|20|E3C04001|560.000|560.000|EA|12269.600|
7287096040|3P YESC 1.5MM REDUCED PITCH SLD(F)SUB AS|E|Z1|20||600.000|600.000|EA|6240.000|
7287095830|Connector 3p YESC Black|E|Z1|20|E3C02001|600.000|600.000|EA|6240.000|
7287095640|Connector 3p YESC Light Gray|E|Z1|20|E3C07001|500.000|500.000|EA|5650.000|
7287095430|Connector 3p YESC Black|E|Z1|20|E3C07001|500.000|500.000|EA|5640.000|
7287073840|Connector 2p 090 II Light Gray|E|Z1|20|E3C01002|1000.000|1000.000|EA|1150.000|
7287073830|2.3-2 2P CONNECTOR HOUSING FEMALE SUB-AS|E|Z1|20||1000.000|1000.000|EA|1150.000|
7287011130|Connector 86p YESC Black|E|Z1|20|E2C14001|32.000|32.000|EA|5312.000|
7286941430|13581976 SVC GMG-SERVICE End Item Comp|E|Z1|20||144.000|144.000|EA|5601.600|
7286686640|10P YESC KAIZEN HYBRID DELETE CAP|E|Z1|20||1000.000|300.000|EA|4140.000|
7286391330|2P 1.5MM YESC REDUCED PITCH SEALED MALE|E|Z1|20|E3C01002|1000.000|1200.000|EA|7380.000|
7278210430|YCC Finished Goods Template|E|Z1|20||1000.000|0.000|EA|0.000|
7278210330|YCC Finished Goods Template|E|Z1|20||1000.000|0.000|EA|0.000|
7278210230|YCC Finished Goods Template|E|Z1|20||1000.000|0.000|EA|0.000|
7278210130|52P 38XGEN-Y 0.64 10XYESCIII 1.5 4XAP|E|Z1|20||1000.000|0.000|EA|0.000|
7278210030|YCC Finished Goods Template|E|Z1|20||1000.000|0.000|EA|0.000|
7278209930|YCC Finished Goods Template|E|Z1|20||1000.000|0.000|EA|0.000|
7278022840|7P 5P 1.5MM 2P 9.5MM INVERTED LEVER SEA|E|Z1|20||1000.000|0.000|EA|0.000|
7278022740|7P 5P 1.5MM 2P 9.5MM INVERTED LEVER SEA|E|Z1|20||1000.000|0.000|EA|0.000|
7278022630|7P 5P 1.5MM 2P 9.5MM INVERTED LEVER SEA|E|Z1|20||1000.000|0.000|EA|0.000|
7278022530|7P 5P 1.5MM 2P 9.5MM INVERTED LEVER SEA|E|Z1|20||1000.000|0.000|EA|0.000|
7277147330|0.64MM RH SEALED MALE CONNECTOR SUB-ASSE|E|Z1|20|E2C14001|150.000|0.000|EA|0.000|
72836373|Connector 15p 110+250 Natural|E|Z1|20|E3C01001|150.000|150.000|EA|5985.000|
72836166|4.8 187 2P CONNECTOR SUB-ASSEMBLY FEMALE|E|Z1|20|E3C01002|1000.000|1600.000|EA|3616.000|
72836164|Connector 2p 090 II Natural|E|Z1|20|E3C01002|1000.000|1200.000|EA|2400.000|
