MATNR|PLWRK|GSMNG|PEDTR|MDV01|KDMAT|GUM|SHIFT
000000007223132460|1815|12500.000|20260126|E3C05001|7223132460|0.00000|2
000000007282645470|1815|57200.000|20260126|E3C01002|7282645470|0.00000|2
000000007283607930|1815|57000.000|20260126|E3C10023|7283607930|0.00000|2
000000007298273530|1815|7560.000|20260126|E3C12007|7298273530|0.00000|2
000000007298491430|1815|3072.000|20260126|E3C03001|7298491430|0.00000|2
000000007283644840|1815|23400.000|20260126|E3C12013|19153181|0.00000|2
000000007298138230|1815|6692.000|20260126|E3C05001|7298138230|0.00000|2
000000007283907630|1815|76440.000|20260126|E2C15003|15136073|0.00000|2
000000000071236040|1815|3940.000|20260126|E1C11001|71236040|0.00000|2
000000007282607530|1815|64500.000|20260126|E3C03001|7282607530|0.00000|2
000000007297009330|1815|2829.000|20260126|E3C07003|7297009330|0.00000|2
000000007297752030|1815|14040.000|20260126|E3C02001|7297752030|0.00000|2
000000007283646940|1815|27144.000|20260126|E3C12002|7283646940|0.00000|2
000000007183161630|1815|3840.000|20260126|E1C11001|7183161630|0.00000|2
000000007287097330|1815|77760.000|20260126|E3C10017|19178097|0.00000|2
000000007287357710|1815|71206.000|20260126|E3C10027|7287357710|0.00000|2
000000007298273430|1815|15120.000|20260126|E3C12007|7298273430|0.00000|2
000000000072831556|1815|25800.000|20260126|E3C10018|72831556|0.00000|2
000000007282646640|1815|63981.000|20260126|E3C01002|7282646640|0.00000|2
000000007298566240|1815|7896.000|20260126|E3C04001|7298566240|0.00000|2
000000007297871230|1815|58.000|20260126|E3C07003|7297871230|0.00000|2
000000007287159530|1815|16848.000|20260126|E3C01001|7287159530|0.00000|2
000000007287181240|1815|16830.000|20260126|E3C01002|7287181240|0.00000|2
000000007287326030|1815|82432.000|20260126|E3C12008|13581061|0.00000|2
000000000071735418|1815|35840.000|20260126|E1C11001|71735418|0.00000|2
000000000071859557|1815|1480.000|20260126|E1C11001|71859557|0.00000|2
000000007157781480|1815|76.000|20260126|E1C11001|7157781480|0.00000|2
000000007282374040|1815|38400.000|20260126|E3C04001|7282374040|0.00000|2
000000007288729640|1815|14250.000|20260126|E2C13008|7288729640|0.00000|2
000000007298459340|1815|17520.000|20260126|E3C07001|7298459340|0.00000|2
000000007283310810|1815|43848.000|20260126|E3C12005|13501883|0.00000|2
000000007283557010|1815|13776.000|20260126|E3C03001|7283557010|0.00000|2
000000007287191590|1815|23760.000|20260126|E3C01002|7287191590|0.00000|2
000000007183772540|1815|9902.000|20260126|E1C11001|7183772540|0.00000|2
000000007282645840|1815|35800.000|20260126|E3C05001|7282645840|0.00000|2
000000007286391530|1815|19000.000|20260126|E3C02001|7286391530|0.00000|2
000000007283901630|1815|23420.000|20260126|E2C14001|7283901630|0.00000|2
000000007283945030|1815|4896.000|20260126|E3C02001|7283945030|0.00000|2
000000000071295503|1815|39940.000|20260126|E1C11001|71295503|0.00000|2
000000007289687540|1815|51408.000|20260126|E3C05001|7289687540|0.00000|2
000000007289987030|1815|39840.000|20260126|E3C05001|7289987030|0.00000|2
000000007283344040|1815|53000.000|20260126|E3C01002|7283344040|0.00000|2
000000007289016330|1815|11900.000|20260126|E3C02001|7289016330|0.00000|2
000000007283656940|1815|20755.000|20260126|E3C01002|13587884|0.00000|2
000000007286677930|1815|98700.000|20260126|E3C01002|13581063|0.00000|2
000000007287002730|1815|19008.000|20260126|E3C10022|7287002730|0.00000|2
000000007289763030|1815|29484.000|20260126|E3C12012|7289763030|0.00000|2
000000007298751330|1815|4956.000|20260126|E3C04001|7298751330|0.00000|2
000000007282419030|1815|14400.000|20260126|E3C01002|19115704|0.00000|2
000000000070479606|1815|12640.000|20260126|E1C11001|70479606|0.00000|2
000000007287361610|1815|5390.000|20260126|E3C07001|7287361610|0.00000|2
000000007172092530|1815|8600.000|20260126|F0101021|7172092530|0.00000|1
000000007172166130|1815|3440.000|20260126|F0101021|7172166130|0.00000|1
000000007172166330|1815|1720.000|20260126|F0101021|7172166330|0.00000|1
000000007172202230|1815|3440.000|20260126|F0101021|7172202230|0.00000|1
000000007172202330|1815|5160.000|20260126|F0101021|7172202330|0.00000|1
000000007189778230|1815|11580.000|20260126|G0105017|7189778230|0.00000|1
S7123281530|1815|7500.000|20260126|G0205001|S7123281530|0.00000|1
000000000071584819|1815|36032.000|20260126|F0204061|71584819|0.00000|1
000000000071585385|1815|4800.000|20260126|G0105017|71585385|0.00000|1
000000000071836160|1815|9800.000|20260126|G0105017|71836160|0.00000|1
000000000071837166|1815|8000.000|20260126|F0605001|71837166|0.00000|1
000000007158907540|1815|1728.000|20260126|F0511021|7158907540|0.00000|1
000000007182945030|1815|172.000|20260126|F0311034|7182945030|0.00000|1
000000007183716640|1815|3000.000|20260126|F0605004|7183716640|0.00000|1
000000007183752630|1815|1200.000|20260126|F0511025|7183752630|0.00000|1
000000007183907490|1815|7700.000|20260126|F0605001|7183907490|0.00000|1
000000007187204440|1815|1188.000|20260126|G0105020|7187204440|0.00000|1
000000007189763190|1815|3200.000|20260126|F0511028|7189763190|0.00000|1
S0071228325|1815|900.000|20260126|F0411003|S0071228325|0.00000|1
S0071232815|1815|5000.000|20260126|G0205001|S0071232815|0.00000|1
S0071543422|1815|1000.000|20260126|G0205001|S0071543422|0.00000|1
S0071856173|1815|286.000|20260126|G0322001|S0071856173|0.00000|1
S7123614630E|1815|3200.000|20260126|F0204047|S7123614630E|0.00000|1
S7157622030|1815|7500.000|20260126|G0105017|S7157622030|0.00000|1
S7157622280|1815|3000.000|20260126|F0101021|S7157622280|0.00000|1
S7157624030|1815|5000.000|20260126|G0105017|S7157624030|0.00000|1
S7157626030|1815|27000.000|20260126|G0105010|S7157626030|0.00000|1
S0071238345|1815|5250.000|20260126|F0204003|S0071238345|0.00000|1
S7157602070|1815|5000.000|20260126|G0105017|S7157602070|0.00000|1
S7157652080|1815|10000.000|20260126|G0201012|S7157652080|0.00000|1
S0071832510|1815|3600.000|20260126|F0411008|S0071832510|0.00000|1
S85430K004909|1815|103.000|20260126|ME200101||0.00000|1
000000000071585980|1815|6600.000|20260126|F0605017|71585980|0.00000|1
000000007298447030|1815|5250.000|20260126|E3C09002|7298447030|0.00000|2
000000007197635330|1815|30888.000|20260126|G0105010|7197635330|0.00000|1
S7157624140|1815|10000.000|20260126|F0101021|S7157624140|0.00000|1
000000007289820130|1815|4800.000|20260126|E3C09002|7289820130|0.00000|2
000000007289949640|1815|5250.000|20260126|E3C05001|7289949640|0.00000|2
000000007298007130|1815|6000.000|20260126|E3C09002|7298007130|0.00000|2
000000007278114030|1815|450.000|20260316|E3C09002|7278114030|0.00000|2
000000007278114230|1815|150.000|20260316|E3C09002|7278114230|0.00000|2
000000007278114330|1815|300.000|20260316|E3C09002|7278114330|0.00000|2
000000007278114630|1815|4500.000|20260316|E3C09002|7278114630|0.00000|2
000000007289820130|1815|11700.000|20260316|E3C09002|7289820130|0.00000|2
000000007289949640|1815|2700.000|20260316|E3C09002|7289949640|0.00000|2
000000007298005530|1815|1500.000|20260316|E3C09002|7298005530|0.00000|2
000000007298006030|1815|3900.000|20260316|E3C09002|7298006030|0.00000|2
000000007298006130|1815|3000.000|20260316|E3C09002|7298006130|0.00000|2
000000007298006230|1815|750.000|20260316|E3C09002|7298006230|0.00000|2
000000007298006330|1815|3450.000|20260316|E3C09002|7298006330|0.00000|2
000000007298076830|1815|150.000|20260316|E3C09002|7298076830|0.00000|2
000000007298447030|1815|3750.000|20260316|E3C09002|7298447030|0.00000|2
000000007298448730|1815|150.000|20260316|E3C09002|7298448730|0.00000|2
000000007298448830|1815|150.000|20260316|E3C09002|7298448830|0.00000|2
000000007298510030|1815|600.000|20260316|E3C09002|7298510030|0.00000|2
000000007298510330|1815|750.000|20260316|E3C09002|7298510330|0.00000|2
000000007298568730|1815|300.000|20260316|E3C09002|7298568730|0.00000|2
000000007298577540|1815|1500.000|20260316|E3C09002|7298577540|0.00000|2
000000007298577640|1815|1800.000|20260316|E3C09002|7298577640|0.00000|2
000000007298579240|1815|750.000|20260316|E3C09002|7298579240|0.00000|2
000000007298579740|1815|1350.000|20260316|E3C09002|7298579740|0.00000|2
000000007298710530|1815|450.000|20260316|E3C09002|7298710530|0.00000|2
000000007298749930|1815|600.000|20260316|E3C09002|7298749930|0.00000|2
000000007298750230|1815|450.000|20260316|E3C09002|7298750230|0.00000|2
000000007298867830|1815|150.000|20260316|E3C09002|7298867830|0.00000|2
000000007298868130|1815|3000.000|20260316|E3C09002|7298868130|0.00000|2
000000007298868230|1815|450.000|20260316|E3C09002|7298868230|0.00000|2
000000007298868630|1815|1950.000|20260316|E3C09002|7298868630|0.00000|2
000000007298868730|1815|1350.000|20260316|E3C09002|7298868730|0.00000|2
000000007298956430|1815|900.000|20260316|E3C09002|7298956430|0.00000|2
000000007297483830|1815|35400.000|20260316|E2C13010|7297483830|0.00000|2
000000007297483870|1815|10350.000|20260316|E2C13010|7297483870|0.00000|2
000000007297483930|1815|1993.000|20260316|E2C13010|7297483930|0.00000|2
000000007297484440|1815|1650.000|20260316|E2C13010|7297484440|0.00000|2
000000007298482630|1815|36240.000|20260316|E2C13009|7298482630|0.00000|2
000000007298482670|1815|9720.000|20260316|E2C13009|7298482670|0.00000|2
000000007298482730|1815|8280.000|20260316|E2C13009|7298482730|0.00000|2
000000007298483240|1815|2040.000|20260316|E2C13009|7298483240|0.00000|2
000000007277116930|1815|450.000|20260316|E3C07003|7277116930|0.00000|2
000000007277117130|1815|300.000|20260316|E3C07003|7277117130|0.00000|2
000000007277117230|1815|150.000|20260316|E3C07003|7277117230|0.00000|2
000000007277117530|1815|1650.000|20260316|E3C07003|7277117530|0.00000|2
000000007277117630|1815|3000.000|20260316|E3C07003|7277117630|0.00000|2
000000007288819930|1815|15150.000|20260316|E3C07003|7288819930|0.00000|2
000000007288949740|1815|2100.000|20260316|E3C07003|7288949740|0.00000|2
000000007297008230|1815|450.000|20260316|E3C07003|7297008230|0.00000|2
000000007297008530|1815|750.000|20260316|E3C07003|7297008530|0.00000|2
000000007297009030|1815|150.000|20260316|E3C07003|7297009030|0.00000|2
000000007297009130|1815|3450.000|20260316|E3C07003|7297009130|0.00000|2
000000007297009230|1815|1200.000|20260316|E3C07003|7297009230|0.00000|2
000000007297009430|1815|1800.000|20260316|E3C07003|7297009430|0.00000|2
000000007297009530|1815|1200.000|20260316|E3C07003|7297009530|0.00000|2
000000007297451730|1815|600.000|20260316|E3C07003|7297451730|0.00000|2
000000007297452830|1815|3900.000|20260316|E3C07003|7297452830|0.00000|2
000000007297478740|1815|300.000|20260316|E3C07003|7297478740|0.00000|2
000000007297513030|1815|600.000|20260316|E3C07003|7297513030|0.00000|2
000000007297514230|1815|2100.000|20260316|E3C07003|7297514230|0.00000|2
000000007297583740|1815|1050.000|20260316|E3C07003|7297583740|0.00000|2
000000007297583840|1815|1050.000|20260316|E3C07003|7297583840|0.00000|2
000000007297584240|1815|1350.000|20260316|E3C07003|7297584240|0.00000|2
000000007297584640|1815|300.000|20260316|E3C07003|7297584640|0.00000|2
000000007297615830|1815|450.000|20260316|E3C07003|7297615830|0.00000|2
000000007297619330|1815|150.000|20260316|E3C07003|7297619330|0.00000|2
000000007297706330|1815|2850.000|20260316|E3C07003|7297706330|0.00000|2
000000007297707130|1815|1650.000|20260316|E3C07003|7297707130|0.00000|2
000000007297746630|1815|900.000|20260316|E3C07003|7297746630|0.00000|2
000000007297746730|1815|750.000|20260316|E3C07003|7297746730|0.00000|2
000000007297746830|1815|600.000|20260316|E3C07003|7297746830|0.00000|2
000000007297810930|1815|300.000|20260316|E3C07003|7297810930|0.00000|2
000000007297811130|1815|450.000|20260316|E3C07003|7297811130|0.00000|2
000000007297870730|1815|750.000|20260316|E3C07003|7297870730|0.00000|2
000000007297870830|1815|150.000|20260316|E3C07003|7297870830|0.00000|2
000000007297871130|1815|1050.000|20260316|E3C07003|7297871130|0.00000|2
000000007297871230|1815|3150.000|20260316|E3C07003|7297871230|0.00000|2
000000007297871630|1815|2100.000|20260316|E3C07003|7297871630|0.00000|2
000000007297871730|1815|1950.000|20260316|E3C07003|7297871730|0.00000|2
000000007297957930|1815|1050.000|20260316|E3C07003|7297957930|0.00000|2
000000000072821198|1815|2688.000|20260316|E3C01002|72821198|0.00000|2
000000000072824578|1815|11040.000|20260316|E2C14001|72824578|0.00000|2
000000000072831198|1815|2000.000|20260316|E3C01002|72831198|0.00000|2
000000000072831556|1815|68400.000|20260316|E3C10018|72831556|0.00000|2
000000000072834576|1815|30600.000|20260316|E2C14001|72834576|0.00000|2
000000000072834577|1815|6480.000|20260316|E2C14001|72834577|0.00000|2
000000000072834578|1815|13440.000|20260316|E2C14001|72834578|0.00000|2
000000000072835830|1815|23760.000|20260316|E3C10007|72835830|0.00000|2
000000000072837062|1815|1040.000|20260316|E3C04001|72837062|0.00000|2
000000000072837166|1815|2400.000|20260316|E3C01001|72837166|0.00000|2
000000000072838349|1815|13500.000|20260316|E3C01002|72838349|0.00000|2
000000000072851327|1815|750.000|20260316|E3C03001|72851327|0.00000|2
000000000072851328|1815|9447.000|20260316|E3C03001|72851328|0.00000|2
000000000072851961|1815|96.000|20260316|E3C02001|72851961|0.00000|2
000000000072863885|1815|1920.000|20260316|E2C14001|72863885|0.00000|2
000000000072870738|1815|3000.000|20260316|E3C01002|72870738|0.00000|2
000000000072871915|1815|15444.000|20260316|E3C01002|72871915|0.00000|2
000000000072871916|1815|11520.000|20260316|E2C14001|90980-12767|0.00000|2
000000000072871919|1815|33250.000|20260316|E2C14001|72871919|0.00000|2
000000000072873831|1815|9360.000|20260316|E3C12002|72873831|0.00000|2
000000000072894764|1815|33210.000|20260316|E3C03001|72894764|0.00000|2
000000000072894885|1815|38500.000|20260316|E2C15007|72894885|0.00000|2
000000000072986330|1815|3168.000|20260316|E3C04001|72986330|0.00000|2
000000000072986331|1815|816.000|20260316|E3C02001|72986331|0.00000|2
000000000072986332|1815|2352.000|20260316|E3C04001|72986332|0.00000|2
000000000073851092|1815|360.000|20260316|E3C04001|73851092|0.00000|2
000000007222621440|1815|7200.000|20260316|E3C04001|7222621440|0.00000|2
000000007223132460|1815|2500.000|20260316|E3C05001|7223132460|0.00000|2
000000007223182440|1815|1000.000|20260316|E3C05001|7223182440|0.00000|2
000000007223622440|1815|7200.000|20260316|E3C05001|24342 OP180|0.00000|2
000000007223782630|1815|1200.000|20260316|E3C03001|7223782630|0.00000|2
000000007225960960|1815|3360.000|20260316|E3C07001|7225960960|0.00000|2
000000007282243230|1815|1800.000|20260316|E3C05001|19179142|0.00000|2
000000007282321430|1815|2400.000|20260316|E3C01001|7282321430|0.00000|2
000000007282344140|1815|26000.000|20260316|E3C01002|7282344140|0.00000|2
000000007282344360|1815|35200.000|20260316|E3C01002|7282344360|0.00000|2
000000007282374040|1815|16000.000|20260316|E3C04001|7282374040|0.00000|2
000000007282388530|1815|3200.000|20260316|E3C01002|7282388530|0.00000|2
000000007282419030|1815|6600.000|20260316|E3C01002|19115704|0.00000|2
000000007282457830|1815|4800.000|20260316|E2C14001|7282457830|0.00000|2
000000007282457840|1815|5760.000|20260316|E2C14001|7282457840|0.00000|2
000000007282554310|1815|4000.000|20260316|E3C01001|7282554310|0.00000|2
000000007282607530|1815|46000.000|20260316|E3C03001|7282607530|0.00000|2
000000007282644840|1815|3072.000|20260316|E3C01002|7282644840|0.00000|2
000000007282644940|1815|89520.000|20260316|E3C10025|7282644940|0.00000|2
000000007282645360|1815|2400.000|20260316|E3C01002|89047072|0.00000|2
000000007282645440|1815|17600.000|20260316|E3C10024|68186565AA|0.00000|2
000000007282645470|1815|22400.000|20260316|E3C01002|7282645470|0.00000|2
000000007282645690|1815|600.000|20260316|E3C01001|89047071|0.00000|2
000000007282645840|1815|5600.000|20260316|E3C05001|7282645840|0.00000|2
000000007282645940|1815|42600.000|20260316|E3C12006|89047070|0.00000|2
000000007282646640|1815|25200.000|20260316|E3C01002|7282646640|0.00000|2
000000007282646940|1815|29400.000|20260316|E3C01002|7282646940|0.00000|2
000000007282656040|1815|21600.000|20260316|E3C01001|19153179|0.00000|2
000000007282656140|1815|1600.000|20260316|E3C01002|7282656140|0.00000|2
000000007282656940|1815|2400.000|20260316|E3C02001|13587883|0.00000|2
000000007282769640|1815|15000.000|20260316|E3C01001|19115699|0.00000|2
000000007282902230|1815|2000.000|20260316|E3C01002|89047353|0.00000|2
000000007282907280|1815|4000.000|20260316|E3C01002|89047490|0.00000|2
000000007282915030|1815|150.000|20260316|E3C04001|7282915030|0.00000|2
000000007283114840|1815|4800.000|20260316|E3C01001|7283114840|0.00000|2
000000007283175130|1815|3528.000|20260316|E3C01001|7283175130|0.00000|2
000000007283243230|1815|1620.000|20260316|E3C01001|7283243230|0.00000|2
000000007283243330|1815|540.000|20260316|E3C02001|19178094|0.00000|2
000000007283310810|1815|52920.000|20260316|E3C12005|13501883|0.00000|2
000000007283321430|1815|7680.000|20260316|E3C10034|7283321430|0.00000|2
000000007283324340|1815|6300.000|20260316|E3C04001|7283324340|0.00000|2
000000007283324460|1815|64260.000|20260316|E3C01001|7283324460|0.00000|2
000000007283344040|1815|46440.000|20260316|E3C01002|7283344040|0.00000|2
000000007283344140|1815|41580.000|20260316|E3C01001|7283344140|0.00000|2
000000007283360110|1815|35280.000|20260316|E3C12005|7283360110|0.00000|2
000000007283374040|1815|90003.000|20260316|E3C10026|7283374040|0.00000|2
000000007283374160|1815|14742.000|20260316|E3C06001|7283374160|0.00000|2
000000007283388530|1815|4160.000|20260316|E3C03001|7283388530|0.00000|2
000000007283411040|1815|1540.000|20260316|E3C02001|7283411040|0.00000|2
000000007283411530|1815|6300.000|20260316|E3C04001|7283411530|0.00000|2
000000007283419030|1815|8850.000|20260316|E3C07001|68551708AA|0.00000|2
000000007283454430|1815|15120.000|20260316|E3C01002|89047360|0.00000|2
000000007283457630|1815|16200.000|20260316|E2C14001|7283457630|0.00000|2
000000007283457640|1815|5400.000|20260316|E2C14001|7283457640|0.00000|2
000000007283457690|1815|25200.000|20260316|E2C14001|7283457690|0.00000|2
000000007283457730|1815|16440.000|20260316|E2C14001|7283457730|0.00000|2
000000007283457830|1815|960.000|20260316|E2C14001|7283457830|0.00000|2
000000007283554310|1815|1620.000|20260316|E3C02001|7283554310|0.00000|2
000000007283554830|1815|1260.000|20260316|E3C05001|7283554830|0.00000|2
000000007283557010|1815|10080.000|20260316|E3C03001|7283557010|0.00000|2
000000007283557410|1815|7290.000|20260316|E3C12003|7283557410|0.00000|2
000000007283557710|1815|1944.000|20260316|E3C04001|7283557710|0.00000|2
